mode breakdown step partitionid runtime
4.Internal+External InitialComputation 1 37 393
4.Internal+External WorkStealingComputation 1 37 913
4.Internal+External InitialComputation 1 38 386
4.Internal+External WorkStealingComputation 1 38 949
4.Internal+External InitialComputation 1 39 472
4.Internal+External WorkStealingComputation 1 39 916
4.Internal+External InitialComputation 1 40 427
4.Internal+External WorkStealingComputation 1 40 1009
4.Internal+External InitialComputation 1 41 341
4.Internal+External WorkStealingComputation 1 41 866
4.Internal+External InitialComputation 1 42 595
4.Internal+External WorkStealingComputation 1 42 843
4.Internal+External InitialComputation 1 43 455
4.Internal+External WorkStealingComputation 1 43 902
4.Internal+External InitialComputation 1 44 500
4.Internal+External WorkStealingComputation 1 44 861
4.Internal+External InitialComputation 1 45 435
4.Internal+External WorkStealingComputation 1 45 953
4.Internal+External InitialComputation 1 46 381
4.Internal+External WorkStealingComputation 1 46 884
4.Internal+External InitialComputation 1 47 415
4.Internal+External WorkStealingComputation 1 47 890
4.Internal+External InitialComputation 1 48 402
4.Internal+External WorkStealingComputation 1 48 986
4.Internal+External InitialComputation 1 49 471
4.Internal+External WorkStealingComputation 1 49 916
4.Internal+External InitialComputation 1 50 455
4.Internal+External WorkStealingComputation 1 50 979
4.Internal+External InitialComputation 1 51 370
4.Internal+External WorkStealingComputation 1 51 810
4.Internal+External InitialComputation 1 52 568
4.Internal+External WorkStealingComputation 1 52 831
4.Internal+External InitialComputation 1 53 489
4.Internal+External WorkStealingComputation 1 53 915
4.Internal+External InitialComputation 1 54 544
4.Internal+External WorkStealingComputation 1 54 816
4.Internal+External InitialComputation 1 55 422
4.Internal+External WorkStealingComputation 1 55 952
4.Internal+External InitialComputation 1 56 299
4.Internal+External WorkStealingComputation 1 56 924
4.Internal+External InitialComputation 1 57 405
4.Internal+External WorkStealingComputation 1 57 917
4.Internal+External InitialComputation 1 58 390
4.Internal+External WorkStealingComputation 1 58 1004
4.Internal+External InitialComputation 1 59 425
4.Internal+External WorkStealingComputation 1 59 943
4.Internal+External InitialComputation 1 60 364
4.Internal+External WorkStealingComputation 1 60 1071
4.Internal+External InitialComputation 1 61 368
4.Internal+External WorkStealingComputation 1 61 822
4.Internal+External InitialComputation 1 62 550
4.Internal+External WorkStealingComputation 1 62 842
4.Internal+External InitialComputation 1 63 473
4.Internal+External WorkStealingComputation 1 63 922
4.Internal+External InitialComputation 1 64 554
4.Internal+External WorkStealingComputation 1 64 809
4.Internal+External InitialComputation 1 65 430
4.Internal+External WorkStealingComputation 1 65 940
4.Internal+External InitialComputation 1 66 289
4.Internal+External WorkStealingComputation 1 66 943
4.Internal+External InitialComputation 1 67 443
4.Internal+External WorkStealingComputation 1 67 862
4.Internal+External InitialComputation 1 68 367
4.Internal+External WorkStealingComputation 1 68 1008
4.Internal+External InitialComputation 1 69 428
4.Internal+External WorkStealingComputation 1 69 944
4.Internal+External InitialComputation 1 70 450
4.Internal+External WorkStealingComputation 1 70 954
4.Internal+External InitialComputation 1 71 367
4.Internal+External WorkStealingComputation 1 71 827
4.Internal+External InitialComputation 1 72 600
4.Internal+External WorkStealingComputation 1 72 814
4.Internal+External InitialComputation 1 73 454
4.Internal+External WorkStealingComputation 1 73 936
4.Internal+External InitialComputation 1 74 487
4.Internal+External WorkStealingComputation 1 74 875
4.Internal+External InitialComputation 1 75 438
4.Internal+External WorkStealingComputation 1 75 948
4.Internal+External InitialComputation 1 76 284
4.Internal+External WorkStealingComputation 1 76 897
4.Internal+External InitialComputation 1 77 386
4.Internal+External WorkStealingComputation 1 77 948
4.Internal+External InitialComputation 1 78 363
4.Internal+External WorkStealingComputation 1 78 1004
4.Internal+External InitialComputation 1 79 465
4.Internal+External WorkStealingComputation 1 79 942
4.Internal+External InitialComputation 1 80 456
4.Internal+External WorkStealingComputation 1 80 959
4.Internal+External InitialComputation 1 81 357
4.Internal+External WorkStealingComputation 1 81 823
4.Internal+External InitialComputation 1 82 561
4.Internal+External WorkStealingComputation 1 82 818
4.Internal+External InitialComputation 1 83 427
4.Internal+External WorkStealingComputation 1 83 961
4.Internal+External InitialComputation 1 84 479
4.Internal+External WorkStealingComputation 1 84 886
4.Internal+External InitialComputation 1 85 437
4.Internal+External WorkStealingComputation 1 85 963
4.Internal+External InitialComputation 1 86 269
4.Internal+External WorkStealingComputation 1 86 922
4.Internal+External InitialComputation 1 87 410
4.Internal+External WorkStealingComputation 1 87 948
4.Internal+External InitialComputation 1 88 374
4.Internal+External WorkStealingComputation 1 88 1040
4.Internal+External InitialComputation 1 89 503
4.Internal+External WorkStealingComputation 1 89 914
4.Internal+External InitialComputation 1 90 461
4.Internal+External WorkStealingComputation 1 90 985
4.Internal+External InitialComputation 1 91 374
4.Internal+External WorkStealingComputation 1 91 842
4.Internal+External InitialComputation 1 92 589
4.Internal+External WorkStealingComputation 1 92 821
4.Internal+External InitialComputation 1 93 448
4.Internal+External WorkStealingComputation 1 93 941
4.Internal+External InitialComputation 1 94 492
4.Internal+External WorkStealingComputation 1 94 916
4.Internal+External InitialComputation 1 95 474
4.Internal+External WorkStealingComputation 1 95 907
4.Internal+External InitialComputation 1 96 299
4.Internal+External WorkStealingComputation 1 96 909
4.Internal+External InitialComputation 1 97 447
4.Internal+External WorkStealingComputation 1 97 893
4.Internal+External InitialComputation 1 98 427
4.Internal+External WorkStealingComputation 1 98 990
4.Internal+External InitialComputation 1 99 430
4.Internal+External WorkStealingComputation 1 99 970
4.Internal+External InitialComputation 1 100 456
4.Internal+External WorkStealingComputation 1 100 978
4.Internal+External InitialComputation 1 101 348
4.Internal+External WorkStealingComputation 1 101 829
4.Internal+External InitialComputation 1 102 555
4.Internal+External WorkStealingComputation 1 102 821
4.Internal+External InitialComputation 1 103 437
4.Internal+External WorkStealingComputation 1 103 953
4.Internal+External InitialComputation 1 104 524
4.Internal+External WorkStealingComputation 1 104 854
4.Internal+External InitialComputation 1 105 430
4.Internal+External WorkStealingComputation 1 105 941
4.Internal+External InitialComputation 1 106 445
4.Internal+External WorkStealingComputation 1 106 880
4.Internal+External InitialComputation 1 107 415
4.Internal+External WorkStealingComputation 1 107 962
4.Internal+External InitialComputation 1 108 386
4.Internal+External WorkStealingComputation 1 108 1003
4.Internal+External InitialComputation 1 109 484
4.Internal+External WorkStealingComputation 1 109 913
4.Internal+External InitialComputation 1 110 379
4.Internal+External WorkStealingComputation 1 110 1067
4.Internal+External InitialComputation 1 111 327
4.Internal+External WorkStealingComputation 1 111 872
4.Internal+External InitialComputation 1 112 530
4.Internal+External WorkStealingComputation 1 112 849
4.Internal+External InitialComputation 1 113 412
4.Internal+External WorkStealingComputation 1 113 971
4.Internal+External InitialComputation 1 114 568
4.Internal+External WorkStealingComputation 1 114 829
4.Internal+External InitialComputation 1 115 455
4.Internal+External WorkStealingComputation 1 115 942
4.Internal+External InitialComputation 1 116 366
4.Internal+External WorkStealingComputation 1 116 893
4.Internal+External InitialComputation 1 117 425
4.Internal+External WorkStealingComputation 1 117 944
4.Internal+External InitialComputation 1 118 395
4.Internal+External WorkStealingComputation 1 118 1004
4.Internal+External InitialComputation 1 119 399
4.Internal+External WorkStealingComputation 1 119 954
4.Internal+External InitialComputation 1 120 455
4.Internal+External WorkStealingComputation 1 120 999
4.Internal+External InitialComputation 1 121 348
4.Internal+External WorkStealingComputation 1 121 844
4.Internal+External InitialComputation 1 122 538
4.Internal+External WorkStealingComputation 1 122 849
4.Internal+External InitialComputation 1 123 488
4.Internal+External WorkStealingComputation 1 123 922
4.Internal+External InitialComputation 1 124 545
4.Internal+External WorkStealingComputation 1 124 832
4.Internal+External InitialComputation 1 125 505
4.Internal+External WorkStealingComputation 1 125 890
4.Internal+External InitialComputation 1 126 436
4.Internal+External WorkStealingComputation 1 126 910
4.Internal+External InitialComputation 1 127 435
4.Internal+External WorkStealingComputation 1 127 934
4.Internal+External InitialComputation 1 128 422
4.Internal+External WorkStealingComputation 1 128 985
4.Internal+External InitialComputation 1 129 497
4.Internal+External WorkStealingComputation 1 129 895
4.Internal+External InitialComputation 1 130 457
4.Internal+External WorkStealingComputation 1 130 977
4.Internal+External InitialComputation 1 131 395
4.Internal+External WorkStealingComputation 1 131 1059
4.Internal+External InitialComputation 1 132 561
4.Internal+External WorkStealingComputation 1 132 850
4.Internal+External InitialComputation 1 133 453
4.Internal+External WorkStealingComputation 1 133 929
4.Internal+External InitialComputation 1 134 533
4.Internal+External WorkStealingComputation 1 134 842
4.Internal+External InitialComputation 1 135 461
4.Internal+External WorkStealingComputation 1 135 934
4.Internal+External InitialComputation 1 136 382
4.Internal+External WorkStealingComputation 1 136 918
4.Internal+External InitialComputation 1 137 662
4.Internal+External WorkStealingComputation 1 137 722
4.Internal+External InitialComputation 1 138 730
4.Internal+External WorkStealingComputation 1 138 690
4.Internal+External InitialComputation 1 139 728
4.Internal+External WorkStealingComputation 1 139 666
4.Internal+External InitialComputation 1 140 756
4.Internal+External WorkStealingComputation 1 140 697
4.Internal+External InitialComputation 1 141 716
4.Internal+External WorkStealingComputation 1 141 508
4.Internal+External InitialComputation 1 142 882
4.Internal+External WorkStealingComputation 1 142 527
4.Internal+External InitialComputation 1 143 571
4.Internal+External WorkStealingComputation 1 143 849
4.Internal+External InitialComputation 1 144 851
4.Internal+External WorkStealingComputation 1 144 508
4.Internal+External InitialComputation 1 145 721
4.Internal+External WorkStealingComputation 1 145 655
4.Internal+External InitialComputation 1 146 592
4.Internal+External WorkStealingComputation 1 146 624
4.Internal+External InitialComputation 1 147 750
4.Internal+External WorkStealingComputation 1 147 620
4.Internal+External InitialComputation 1 148 982
4.Internal+External WorkStealingComputation 1 148 429
4.Internal+External InitialComputation 1 149 1071
4.Internal+External WorkStealingComputation 1 149 315
4.Internal+External InitialComputation 1 150 934
4.Internal+External WorkStealingComputation 1 150 497
4.Internal+External InitialComputation 1 151 950
4.Internal+External WorkStealingComputation 1 151 232
4.Internal+External InitialComputation 1 152 1235
4.Internal+External WorkStealingComputation 1 152 163
4.Internal+External InitialComputation 1 153 1011
4.Internal+External WorkStealingComputation 1 153 387
4.Internal+External InitialComputation 1 154 1160
4.Internal+External WorkStealingComputation 1 154 211
4.Internal+External InitialComputation 1 155 1079
4.Internal+External WorkStealingComputation 1 155 296
4.Internal+External InitialComputation 1 156 964
4.Internal+External WorkStealingComputation 1 156 409
4.Internal+External InitialComputation 1 157 981
4.Internal+External WorkStealingComputation 1 157 398
